ligand,best_score,receptor_pdbqt,ligand_pdbqt,output_pdbqt,binding_site_method,binding_site_residues,center_x,center_y,center_z,size_x,size_y,size_z,exhaustiveness,num_modes,cpu,seed,run_json
017465_decoy_18593_decoy_18593,-10.020,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/017465_decoy_18593_decoy_18593.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/017465_decoy_18593_decoy_18593/seed-2/017465_decoy_18593_decoy_18593_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/017465_decoy_18593_decoy_18593/seed-2/vina_run.json
000718_decoy_0088_decoy_00088,-10.020,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/000718_decoy_0088_decoy_00088.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000718_decoy_0088_decoy_00088/seed-2/000718_decoy_0088_decoy_00088_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000718_decoy_0088_decoy_00088/seed-2/vina_run.json
000718_decoy_0088_decoy_00088,-10.020,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/000718_decoy_0088_decoy_00088.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000718_decoy_0088_decoy_00088/seed-3/000718_decoy_0088_decoy_00088_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000718_decoy_0088_decoy_00088/seed-3/vina_run.json
021214_decoy_22955_decoy_22955,-10.020,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/021214_decoy_22955_decoy_22955.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/021214_decoy_22955_decoy_22955/seed-1/021214_decoy_22955_decoy_22955_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/021214_decoy_22955_decoy_22955/seed-1/vina_run.json
005704_decoy_5742_decoy_05742,-10.020,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/005704_decoy_5742_decoy_05742.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/005704_decoy_5742_decoy_05742/seed-3/005704_decoy_5742_decoy_05742_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/005704_decoy_5742_decoy_05742/seed-3/vina_run.json
021214_decoy_22955_decoy_22955,-10.020,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/021214_decoy_22955_decoy_22955.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/021214_decoy_22955_decoy_22955/seed-3/021214_decoy_22955_decoy_22955_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/021214_decoy_22955_decoy_22955/seed-3/vina_run.json
009936_decoy_10284_decoy_10284,-10.020,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/009936_decoy_10284_decoy_10284.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009936_decoy_10284_decoy_10284/seed-2/009936_decoy_10284_decoy_10284_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009936_decoy_10284_decoy_10284/seed-2/vina_run.json
009936_decoy_10284_decoy_10284,-10.020,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/009936_decoy_10284_decoy_10284.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009936_decoy_10284_decoy_10284/seed-1/009936_decoy_10284_decoy_10284_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009936_decoy_10284_decoy_10284/seed-1/vina_run.json
012301_decoy_12842_decoy_12842,-10.020,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/012301_decoy_12842_decoy_12842.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012301_decoy_12842_decoy_12842/seed-3/012301_decoy_12842_decoy_12842_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012301_decoy_12842_decoy_12842/seed-3/vina_run.json
009250_decoy_9516_decoy_09516,-10.020,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/009250_decoy_9516_decoy_09516.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009250_decoy_9516_decoy_09516/seed-1/009250_decoy_9516_decoy_09516_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009250_decoy_9516_decoy_09516/seed-1/vina_run.json
022761_decoy_24675_decoy_24675,-10.020,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/022761_decoy_24675_decoy_24675.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022761_decoy_24675_decoy_24675/seed-1/022761_decoy_24675_decoy_24675_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022761_decoy_24675_decoy_24675/seed-1/vina_run.json
000844_decoy_0231_decoy_00231,-10.020,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/000844_decoy_0231_decoy_00231.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000844_decoy_0231_decoy_00231/seed-3/000844_decoy_0231_decoy_00231_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000844_decoy_0231_decoy_00231/seed-3/vina_run.json
017636_decoy_18798_decoy_18798,-10.010,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/017636_decoy_18798_decoy_18798.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/017636_decoy_18798_decoy_18798/seed-3/017636_decoy_18798_decoy_18798_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/017636_decoy_18798_decoy_18798/seed-3/vina_run.json
022274_decoy_24176_decoy_24176,-10.010,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/022274_decoy_24176_decoy_24176.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022274_decoy_24176_decoy_24176/seed-2/022274_decoy_24176_decoy_24176_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022274_decoy_24176_decoy_24176/seed-2/vina_run.json
022274_decoy_24176_decoy_24176,-10.010,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/022274_decoy_24176_decoy_24176.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022274_decoy_24176_decoy_24176/seed-3/022274_decoy_24176_decoy_24176_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022274_decoy_24176_decoy_24176/seed-3/vina_run.json
000349_active_0409_active_00409,-10.010,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/000349_active_0409_active_00409.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000349_active_0409_active_00409/seed-2/000349_active_0409_active_00409_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000349_active_0409_active_00409/seed-2/vina_run.json
009435_decoy_9709_decoy_09709,-10.010,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/009435_decoy_9709_decoy_09709.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009435_decoy_9709_decoy_09709/seed-3/009435_decoy_9709_decoy_09709_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009435_decoy_9709_decoy_09709/seed-3/vina_run.json
004579_decoy_4533_decoy_04533,-10.010,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/004579_decoy_4533_decoy_04533.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/004579_decoy_4533_decoy_04533/seed-1/004579_decoy_4533_decoy_04533_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/004579_decoy_4533_decoy_04533/seed-1/vina_run.json
005704_decoy_5742_decoy_05742,-10.010,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/005704_decoy_5742_decoy_05742.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/005704_decoy_5742_decoy_05742/seed-1/005704_decoy_5742_decoy_05742_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/005704_decoy_5742_decoy_05742/seed-1/vina_run.json
005704_decoy_5742_decoy_05742,-10.010,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/005704_decoy_5742_decoy_05742.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/005704_decoy_5742_decoy_05742/seed-2/005704_decoy_5742_decoy_05742_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/005704_decoy_5742_decoy_05742/seed-2/vina_run.json
009668_decoy_10001_decoy_10001,-10.010,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/009668_decoy_10001_decoy_10001.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009668_decoy_10001_decoy_10001/seed-1/009668_decoy_10001_decoy_10001_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009668_decoy_10001_decoy_10001/seed-1/vina_run.json
002972_decoy_2478_decoy_02478,-10.010,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/002972_decoy_2478_decoy_02478.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/002972_decoy_2478_decoy_02478/seed-3/002972_decoy_2478_decoy_02478_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/002972_decoy_2478_decoy_02478/seed-3/vina_run.json
001820_decoy_1260_decoy_01260,-10.010,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/001820_decoy_1260_decoy_01260.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001820_decoy_1260_decoy_01260/seed-3/001820_decoy_1260_decoy_01260_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001820_decoy_1260_decoy_01260/seed-3/vina_run.json
016826_decoy_17920_decoy_17920,-10.010,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/016826_decoy_17920_decoy_17920.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/016826_decoy_17920_decoy_17920/seed-2/016826_decoy_17920_decoy_17920_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/016826_decoy_17920_decoy_17920/seed-2/vina_run.json
023603_decoy_25612_decoy_25612,-10.010,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/023603_decoy_25612_decoy_25612.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/023603_decoy_25612_decoy_25612/seed-1/023603_decoy_25612_decoy_25612_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/023603_decoy_25612_decoy_25612/seed-1/vina_run.json
015643_decoy_16660_decoy_16660,-10.010,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/015643_decoy_16660_decoy_16660.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/015643_decoy_16660_decoy_16660/seed-2/015643_decoy_16660_decoy_16660_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/015643_decoy_16660_decoy_16660/seed-2/vina_run.json
023431_decoy_25422_decoy_25422,-10.000,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/023431_decoy_25422_decoy_25422.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/023431_decoy_25422_decoy_25422/seed-2/023431_decoy_25422_decoy_25422_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/023431_decoy_25422_decoy_25422/seed-2/vina_run.json
018854_decoy_20329_decoy_20329,-10.000,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/018854_decoy_20329_decoy_20329.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/018854_decoy_20329_decoy_20329/seed-3/018854_decoy_20329_decoy_20329_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/018854_decoy_20329_decoy_20329/seed-3/vina_run.json
000337_active_0397_active_00397,-10.000,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/000337_active_0397_active_00397.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000337_active_0397_active_00397/seed-2/000337_active_0397_active_00397_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000337_active_0397_active_00397/seed-2/vina_run.json
000718_decoy_0088_decoy_00088,-10.000,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/000718_decoy_0088_decoy_00088.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000718_decoy_0088_decoy_00088/seed-1/000718_decoy_0088_decoy_00088_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000718_decoy_0088_decoy_00088/seed-1/vina_run.json
011148_decoy_11667_decoy_11667,-10.000,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/011148_decoy_11667_decoy_11667.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/011148_decoy_11667_decoy_11667/seed-2/011148_decoy_11667_decoy_11667_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/011148_decoy_11667_decoy_11667/seed-2/vina_run.json
004579_decoy_4533_decoy_04533,-10.000,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/004579_decoy_4533_decoy_04533.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/004579_decoy_4533_decoy_04533/seed-3/004579_decoy_4533_decoy_04533_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/004579_decoy_4533_decoy_04533/seed-3/vina_run.json
012301_decoy_12842_decoy_12842,-10.000,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/012301_decoy_12842_decoy_12842.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012301_decoy_12842_decoy_12842/seed-2/012301_decoy_12842_decoy_12842_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012301_decoy_12842_decoy_12842/seed-2/vina_run.json
008090_decoy_8240_decoy_08240,-10.000,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/008090_decoy_8240_decoy_08240.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008090_decoy_8240_decoy_08240/seed-3/008090_decoy_8240_decoy_08240_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008090_decoy_8240_decoy_08240/seed-3/vina_run.json
000175_active_0210_active_00210,-10.000,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/000175_active_0210_active_00210.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000175_active_0210_active_00210/seed-2/000175_active_0210_active_00210_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000175_active_0210_active_00210/seed-2/vina_run.json
001820_decoy_1260_decoy_01260,-10.000,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/001820_decoy_1260_decoy_01260.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001820_decoy_1260_decoy_01260/seed-1/001820_decoy_1260_decoy_01260_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001820_decoy_1260_decoy_01260/seed-1/vina_run.json
017464_decoy_18592_decoy_18592,-10.000,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/017464_decoy_18592_decoy_18592.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/017464_decoy_18592_decoy_18592/seed-1/017464_decoy_18592_decoy_18592_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/017464_decoy_18592_decoy_18592/seed-1/vina_run.json
017464_decoy_18592_decoy_18592,-10.000,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/017464_decoy_18592_decoy_18592.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/017464_decoy_18592_decoy_18592/seed-2/017464_decoy_18592_decoy_18592_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/017464_decoy_18592_decoy_18592/seed-2/vina_run.json
012644_decoy_13222_decoy_13222,-10.000,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/012644_decoy_13222_decoy_13222.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012644_decoy_13222_decoy_13222/seed-1/012644_decoy_13222_decoy_13222_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012644_decoy_13222_decoy_13222/seed-1/vina_run.json
012644_decoy_13222_decoy_13222,-10.000,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/012644_decoy_13222_decoy_13222.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012644_decoy_13222_decoy_13222/seed-3/012644_decoy_13222_decoy_13222_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012644_decoy_13222_decoy_13222/seed-3/vina_run.json
008648_decoy_8839_decoy_08839,-10.000,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/008648_decoy_8839_decoy_08839.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008648_decoy_8839_decoy_08839/seed-2/008648_decoy_8839_decoy_08839_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008648_decoy_8839_decoy_08839/seed-2/vina_run.json
